zone,label,non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
810101010,,135,0,0,0,0,0,0,0,0,nan,0,0
810101011,,28,0,0,0,0,0,0,0,0,nan,0,0
810101012,,297,0,0,0,0,0,0,0,0,nan,0,0
810301001,,1204,0,0,0,0,0,0,0,0,nan,0,0
810301006,,558,0,0,0,0,0,0,0,0,nan,0,0
810301007,,16,0,0,0,0,0,0,0,0,nan,0,0
810301010,,157,0,0,0,0,0,0,0,0,nan,0,0
810301011,,40299,0,0,0,0,0,0,0,0,nan,0,0
810501001,,28,0,0,0,0,0,0,0,0,nan,0,0
810501003,,38615,0,0,0,0,0,0,0,0,nan,0,0
810501006,,82,0,0,0,0,0,0,0,0,nan,0,0
810501007,,340,0,0,0,0,0,0,0,0,nan,0,0
810501008,,68,0,0,0,0,0,0,0,0,nan,0,0
810501010,,53726,0,0,0,0,0,0,0,0,nan,0,0
810501011,,12,0,0,0,0,0,0,0,0,nan,0,0
810701001,,4433,0,0,0,0,0,0,0,0,nan,0,0
810701004,,14693,0,0,0,0,0,0,0,0,nan,0,0
810701006,,15,0,0,0,0,0,0,0,0,nan,0,0
810701007,,2530,0,0,0,0,0,0,0,0,nan,0,0
810701008,,58087,0,0,0,0,0,0,0,0,nan,0,0
810701010,,218720,0,0,0,0,0,0,0,0,nan,0,0
810701011,,9785,0,0,0,0,0,0,0,0,nan,0,0
810901001,,16,0,0,0,0,0,0,0,0,nan,0,0
810901003,,211,0,0,0,0,0,0,0,0,nan,0,0
810901004,,645,0,0,0,0,0,0,0,0,nan,0,0
810901005,,22978,0,0,0,0,0,0,0,0,nan,0,0
810901006,,6676,0,0,0,0,0,0,0,0,nan,0,0
810901007,,316971,0,0,0,0,0,0,0,0,nan,0,0
810901008,,923,0,0,0,0,0,0,0,0,nan,0,0
810901010,,11410,0,0,0,0,0,0,0,0,nan,0,0
810901011,,434,0,0,0,0,0,0,0,0,nan,0,0
811101001,,961,0,0,0,0,0,0,0,0,nan,0,0
811101006,,3,0,0,0,0,0,0,0,0,nan,0,0
811101008,,24716,0,0,0,0,0,0,0,0,nan,0,0
811101010,,42,0,0,0,0,0,0,0,0,nan,0,0
811101011,,1971,0,0,0,0,0,0,0,0,nan,0,0
811301001,,2,0,0,0,0,0,0,0,0,nan,0,0
