zone,label,non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
107007,,2651754,173627,0.430316429,317.5363477,317.1060312,66.81537576,66.81537576,47.50226716,2256.465385,71.09481405,177177939.9,177177939.9
107008,,135297,7699,0.549155045,299.7440039,299.1948489,52.73016918,52.73016918,42.27294867,1787.002189,80.16842981,7134233.699,7134233.699
107009,,278661,1235,0.549155045,221.7516211,221.202466,27.43736216,27.43736216,15.89263473,252.5758388,57.9233333,7645722.778,7645722.778
108001,,126798,3203,0.624444427,299.7440039,299.1195595,62.70644927,62.70644927,41.16132179,1694.254412,65.64128933,7951052.354,7951052.354
108002,,200531,624,3.76590332,299.7440039,295.9781006,52.51446379,52.51446379,51.93973665,2697.736243,98.90558315,10530777.94,10530777.94
108003,,404955,7208,0.430316429,317.5363477,317.1060312,65.9518751,65.9518751,46.81126752,2191.294767,70.97791753,26707541.58,26707541.58
108004,,535483,19205,0.139407978,944.1936719,944.0542639,78.92677579,78.92677579,47.10746516,2219.113273,59.6850241,42263946.68,42263946.68
108005,,11842,2018,8.758483887,309.4319141,300.6734302,64.74958324,64.74958324,29.00260185,841.1509139,44.79195139,766764.5647,766764.5647
108006,,578993,1604,0.549155045,248.7053125,248.1561575,40.5409342,40.5409342,35.87098859,1286.727822,88.48091268,23472917.11,23472917.11
108007,,2355775,82917,0.430316429,944.1936719,943.7633554,73.05044852,73.05044852,50.48106523,2548.337947,69.1043878,172090420.4,172090420.4
108008,,309966,19155,0.581458321,944.1936719,943.6122136,65.14156342,65.14156342,47.47214365,2253.604423,72.87535201,20191669.85,20191669.85
108009,,307777,593,0.549155045,221.7516211,221.202466,28.63915685,28.63915685,27.53271719,758.050516,96.13661932,8814473.777,8814473.777
109001,,5072,662,5.651508179,191.9495508,186.2980426,57.41030679,57.41030679,36.49472795,1331.865168,63.56825105,291185.076,291185.076
109002,,3730,8,3.76590332,299.7440039,295.9781006,46.02075666,46.02075666,45.81274123,2098.807259,99.54799652,171657.4223,171657.4223
109003,,97440,2060,0.430316429,288.7575586,288.3272422,83.48134853,83.48134853,51.67619678,2670.429313,61.9014878,8134422.601,8134422.601
109004,,188074,2553,0.139407978,303.4908008,303.3513928,101.2282319,101.2282319,46.31203915,2144.80497,45.75012157,19038398.48,19038398.48
109005,,882,7,10.77412598,87.87154297,77.09741699,58.78696639,58.78696639,12.49504445,156.1261359,21.25478694,51850.10436,51850.10436
109006,,146757,2,6.870307007,189.9631445,183.0928375,49.01466735,49.01466735,35.32419226,1247.798559,72.06861573,7193245.536,7193245.536
109007,,667256,8750,0.430316429,299.7440039,299.3136875,88.05564003,88.05564003,49.71789646,2471.869228,56.46191027,58755654.14,58755654.14
109008,,189687,1759,0.581458321,303.4908008,302.9093425,86.10518168,86.10518168,54.04287795,2920.632657,62.76379295,16333033.6,16333033.6
109009,,49487,2,4.429537659,221.7516211,217.3220834,52.02022234,52.02022234,32.20732948,1037.312072,61.91309463,2574324.743,2574324.743
110002,,8659,7,3.235493164,160.2126855,156.9771924,91.6863136,91.6863136,20.7458165,430.3889021,22.62695018,793911.7895,793911.7895
110003,,1130,7,0.645975037,303.4908008,302.8448257,109.2688283,109.2688283,27.34473169,747.7343511,25.02518981,123473.776,123473.776
110004,,7839,54,14.78369385,260.9122656,246.1285718,89.75054919,89.75054919,36.1475816,1306.647655,40.27561048,703554.5551,703554.5551
110005,,11,0,45.73191406,185.7986719,140.0667578,96.66528054,96.66528054,67.37851057,4539.863686,69.70290697,1063.318086,1063.318086
110006,,1234,88,0.645975037,239.5979883,238.9520132,169.6469175,169.6469175,51.10855536,2612.084431,30.12642736,209344.2962,209344.2962
110007,,39843,526,0.549155045,262.7173438,262.1681887,93.41703386,93.41703386,31.38253723,984.8636433,33.59402021,3722014.88,3722014.88
110008,,1475,92,0.645975037,944.1936719,943.5476968,137.0999542,137.0999542,91.63176805,8396.380917,66.83573935,202222.4325,202222.4325
111002,,141,0,27.98391357,124.3543164,96.37040283,111.5154157,111.5154157,31.13550032,969.4193804,27.92035533,15723.67362,15723.67362
111003,,1442,62,0.581458321,944.1936719,943.6122136,117.4552529,117.4552529,172.8009726,29860.17613,147.120685,169370.4747,169370.4747
111004,,5896,507,0.357431297,944.1936719,943.8362406,151.7023,151.7023,53.71060543,2884.829136,35.40526771,894436.7608,894436.7608
111005,,8,10,94.1128125,94.1128125,0,94.1128125,94.1128125,0,0,0,752.9025,752.9025
111006,,9579,388,6.347520142,241.319043,234.9715228,163.1712085,163.1712085,34.96760345,1222.733291,21.43000825,1563017.006,1563017.006
111007,,22014,1315,0.357431297,2342.36625,2342.008819,130.4385456,130.4385456,114.2378236,13050.28034,87.57980475,2871474.143,2871474.143
111008,,5088,238,0.645975037,2342.36625,2341.720275,181.7472101,181.7472101,110.4569768,12200.74373,60.77506047,924729.8048,924729.8048
113001,,4977,717,0.549155045,221.253418,220.7042629,23.48113139,23.48113139,22.90111377,524.4610121,97.52985661,116865.5909,116865.5909
113002,,6893,353,3.76590332,295.1385352,291.3726318,93.36618836,93.36618836,50.82764872,2583.449874,54.43903153,643573.1363,643573.1363
113003,,22217,639,0.430316429,489.6783984,489.248082,126.5239722,126.5239722,81.99414255,6723.039413,64.80522319,2810983.089,2810983.089
113004,,12555,1289,0.357431297,281.01,280.6525687,90.07768434,90.07768434,50.63183479,2563.582695,56.20907683,1130925.327,1130925.327
113005,,243,4,8.758483887,386.5369141,377.7784302,87.66372748,87.66372748,67.20032048,4515.883072,76.65692802,21302.28578,21302.28578
113006,,3973,246,0.549155045,288.7575586,288.2084035,63.10785856,63.10785856,42.1089244,1773.161514,66.72532607,250727.5221,250727.5221
113007,,2639383,61760,0.139407978,2342.36625,2342.226842,102.9804146,102.9804146,67.84390765,4602.795805,65.88039861,271804755.7,271804755.7
113008,,14190,411,0.549155045,2342.36625,2341.817095,60.95326546,60.95326546,45.61515092,2080.741993,74.83627099,864926.8369,864926.8369
113009,,476,8,3.76590332,189.9631445,186.1972412,32.31733075,32.31733075,30.03920345,902.3537438,92.9507566,15383.04944,15383.04944
116001,,54620,1206,0.549155045,281.01,280.460845,30.8260594,30.8260594,30.46699779,928.2379541,98.83520106,1683719.364,1683719.364
116002,,92746,1473,3.235493164,299.7440039,296.5085107,95.88044415,95.88044415,56.8382357,3230.585037,59.28032166,8892527.673,8892527.673
116003,,50358,1519,0.139407978,944.1936719,944.0542639,104.5322933,104.5322933,91.72970064,8414.337979,87.75249996,5264037.226,5264037.226
116004,,175648,26829,0.357431297,2326.467188,2326.109756,96.03758528,96.03758528,76.89894478,5913.447709,80.07171834,16868809.78,16868809.78
116005,,5140,3880,8.758483887,386.5369141,377.7784302,88.86256245,88.86256245,53.98369303,2914.239113,60.74964703,456753.571,456753.571
116006,,30953,1441,0.549155045,248.7053125,248.1561575,94.3916913,94.3916913,64.18304154,4119.462821,67.99649487,2921706.021,2921706.021
116007,,4444537,487326,0.139407978,2342.36625,2342.226842,89.97055465,89.97055465,68.02200228,4626.992795,75.60473818,399877459.1,399877459.1
116008,,62695,6134,0.139407978,2342.36625,2342.226842,129.2263988,129.2263988,241.0875723,58123.21752,186.5621689,8101849.071,8101849.071
116009,,22059,56,0.549155045,221.7516211,221.202466,38.01346958,38.01346958,35.06154655,1229.312046,92.23453406,838539.1255,838539.1255
200001,,430,356,0.201719532,71.26068359,71.05896406,29.64662007,29.64662007,16.96549221,287.8279259,57.22572142,12748.04663,12748.04663
